EmpID,EmpName,LanguageOfCommunication,Age,Gender,JobProfileIDApplyingFor,HighestDegree,DegreeBranch,GraduatingInstitute,LatestDegreeCGPA,YearsOfExperince,GraduationYear,CurrentCTC,ExpectedCTC,MartialStatus,EmpScore,CurrentDesignation,CurrentCompanyType,DepartmentInCompany,TotalLeavesTaken,BiasInfluentialFactor,FitmentPercent
22344,Manuel,English,25,Female,JR85289,B.Tech,Information Technology,Tier 3,7,2,2019,7,15,Single,5,BA,Enterprise,Design,15,Gender,94.44
22563,Phillip,Hindi,28,Male,JR85289,B.Tech,Computer Science,Tier 1,8,5,2016,23,28,Married,3,SDE,MidSized,Engineering,15,DegreeBranch,73.07
15775,Augustus,Native,31,Male,JR89890,BCA,Electrical,Tier 3,8,8,2013,11,21,Single,4,SSE,Startup,Engineering,4,EmpScore,89.13
6408,Emmett,Native,26,Male,JR87525,B.Tech,Computer Science,Tier 1,7,3,2018,14,22,Married,4,SDE,Enterprise,Engineering,12,CurrentCompanyType,67.73
7720,Eli,English,35,Female,JR85289,BCA,Computer Science,Tier 3,6,12,2009,19,29,Married,3,DS,MidSized,Customer Success,13,YearsOfExperince,82.7
12310,Nicholas,English,24,Other,JR87525,BCA,Electronics,Tier 2,7,1,2020,13,21,Married,3,SDE,Startup,Design,10,,59.82
16312,Wilson,English,31,Male,JR85289,B.Tech,Information Technology,Tier 2,7,8,2013,6,15,Single,3,SDE,Enterprise,Engineering,11,CurrentCompanyType,66.82
24374,Alva,English,29,Female,JR85289,B.Tech,Electrical,Tier 3,9,6,2015,29,38,Married,3,SSE,Enterprise,Design,6,Gender,73.74
10146,Harley,English,30,Male,JR81165,B.Tech,Electrical,Tier 1,6,7,2014,6,14,Married,3,SSE,Startup,Engineering,15,Ethinicity,86.31
21616,Newton,English,37,Male,JR85289,MS,Information Technology,Tier 2,5,11,2010,24,33,Married,5,SSE,Startup,Design,10,YearsOfExperince,94.86
21726,Timothy,English,30,Male,JR85289,MS,Electrical,Tier 1,6,4,2017,15,19,Married,5,SDE,Startup,Engineering,7,HighestDegree,74.95
13060,Marvin,Native,37,Male,JR88879,PhD,Information Technology,Tier 1,6,7,2014,8,15,Single,3,SSE,Startup,Engineering,9,,67.2
17698,Ross,Hindi,33,Female,JR85289,B.Tech,Information Technology,Tier 1,8,10,2011,16,25,Married,2,SDE,MidSized,Engineering,9,YearsOfExperince,79.14
3618,Curtis,Hindi,30,Male,JR88654,B.Tech,Computer Science,Tier 2,7,7,2014,8,16,Single,3,DS,Startup,Product,4,,66.8
9694,Edmund,English,24,Female,JR85289,B.Tech,Information Technology,Tier 2,9,1,2020,7,16,Single,3,DS,Startup,Product,14,LatestDegreeCGPA,66.11
18868,Jeff,Hindi,34,Male,JR85289,M.Tech,Electronics,Tier 2,9,8,2013,22,27,Married,3,SEM,MidSized,Engineering,5,LatestDegreeCGPA,73.8
15505,Elias,English,29,Male,JR85289,BCA,Computer Science,Tier 3,9,6,2015,29,39,Married,4,SDE,Startup,Design,6,DegreeBranch,86.81
10389,Harrison,English,25,Male,JR81165,B.Tech,Information Technology,Tier 2,7,2,2019,25,31,Married,3,SSE,Startup,Customer Success,20,DegreeBranch,76.2
7490,Stanley,English,38,Male,JR85289,M.Tech,Electronics,Tier 2,6,12,2009,17,23,Married,3,SSE,Enterprise,Engineering,12,,42.84
9507,Columbus,Native,25,Other,JR85289,B.Tech,Computer Science,Tier 2,8,2,2019,9,13,Married,3,EM,Enterprise,Engineering,11,CurrentCompanyType,62.32
7376,Lon,Hindi,29,Male,JR85289,Dual M.Tech,Information Technology,Tier 2,7,6,2015,10,19,Married,4,BA,Enterprise,Design,4,,40.81
15714,Ora,English,37,Other,JR87525,M.Tech,Information Technology,Tier 1,9,11,2010,11,18,Married,3,SSE,Enterprise,Engineering,12,CurrentCompanyType,64.68
9322,Ollie,Hindi,27,Male,JR88879,B.Tech,Artificial Intelligence,Tier 3,5,4,2017,7,15,Married,4,SDE,Startup,Customer Success,15,EmpScore,74.38
2172,Russell,Hindi,26,Other,JR85289,BCA,Electronics,Tier 2,6,3,2018,23,27,Married,5,BA,Startup,Customer Success,13,,66.86
23391,Pearl,English,27,Female,JR88873,Dual MBA,Electrical,Tier 2,6,4,2017,24,33,Married,4,SDE,Startup,Design,4,,68.33
13945,Solomon,English,32,Male,JR85289,B.Tech,Computer Science,Tier 2,8,9,2012,30,37,Married,4,SSE,Enterprise,Customer Success,12,DegreeBranch,90.65
21360,Arch,English,27,Female,JR87525,B.Tech,Information Technology,Tier 1,6,4,2017,28,38,Married,4,SSE,Startup,Design,5,Gender,71.47
19570,Asa,English,35,Male,JR89890,B.Tech,Electronics,Tier 2,8,12,2009,29,38,Single,3,EM,Startup,Engineering,4,,66.91
5671,Clayton,Hindi,27,Male,JR87525,M.Tech,Electronics,Tier 3,9,1,2020,30,39,Married,4,SDE,Startup,Finance,18,Ethinicity,89.39
4911,Enoch,English,30,Male,JR85289,B.Tech,Computer Science,Tier 1,4,7,2014,11,15,Married,4,SDE,Enterprise,Engineering,4,CurrentCompanyType,63.37
14082,Irving,Hindi,36,Male,JR79193,M.Tech,Electrical,Tier 1,6,10,2011,15,21,Single,3,EM,Startup,Engineering,15,YearsOfExperince,95.39
14064,Mathew,Hindi,31,Female,JR87525,MS,Electrical,Tier 2,6,5,2016,11,19,Married,3,SDE,Enterprise,Engineering,16,Gender,80.69
16841,Nathaniel,Hindi,24,Male,JR88879,B.Tech,Information Technology,Tier 1,7,1,2020,29,35,Married,1,SSE,Startup,Design,4,DegreeBranch,75.67
15210,Scott,Hindi,33,Male,JR88879,B.Tech,Artificial Intelligence,Tier 3,9,10,2011,17,27,Married,4,EM,Enterprise,Design,16,CurrentCompanyType,63.11
22636,Hubert,Hindi,32,Male,JR81165,B.Tech,Information Technology,Tier 2,7,9,2012,10,20,Married,4,SSE,Enterprise,Product,17,CurrentCompanyType,66.23
17193,Lemuel,Hindi,28,Female,JR88879,B.Tech,Artificial Intelligence,Tier 2,5,5,2016,24,28,Married,5,BA,MidSized,Product,9,Gender,79.51
23804,Andy,English,26,Female,JR87525,B.Tech,Electronics,Tier 1,7,3,2018,13,18,Married,3,DS,Startup,Design,8,Gender,71.39
18153,Ellis,Hindi,27,Other,JR87525,Dual MBA,Information Technology,Tier 3,8,4,2017,8,18,Single,3,BA,Startup,Customer Success,12,,36.62
14832,Emanuel,English,32,Female,JR79193,Dual M.Tech,Computer Science,Tier 2,7,9,2012,17,27,Married,4,BA,Startup,Design,18,Gender,82.84
12274,Joshua,English,29,Male,JR79193,Dual M.Tech,Information Technology,Tier 2,9,6,2015,20,27,Married,4,SSE,Startup,Engineering,16,DegreeBranch,88.31
13666,Millard,Hindi,28,Female,JR79193,BCA,Electrical,Tier 1,8,5,2016,20,26,Married,3,DS,Startup,Engineering,18,,69.64
18234,Vernon,Native,31,Female,JR85289,M.Tech,Computer Science,Tier 3,7,5,2016,16,20,Married,4,BA,Startup,Design,4,Gender,90.51
13401,Wade,English,34,Male,JR88879,BCA,Computer Science,Tier 3,8,11,2010,28,33,Married,3,SDE,Startup,Design,13,DegreeBranch,84.67
9255,Cyrus,English,28,Male,JR89890,MS,Information Technology,Tier 2,7,2,2019,23,27,Married,5,SDE,Startup,Design,6,HighestDegree,85.52
23450,Miles,English,24,Female,JR87525,B.Tech,Information Technology,Tier 3,6,1,2020,19,29,Married,4,SDE,Startup,Design,19,Gender,91.99
14970,Rudolph,Hindi,27,Male,JR85289,M.Tech,Computer Science,Tier 1,6,1,2020,24,33,Married,4,SSE,Startup,Engineering,5,DegreeBranch,86.21
5624,Sherman,English,29,Female,JR79193,M.Tech,Computer Science,Tier 3,8,3,2018,17,26,Married,3,BA,Startup,Product,7,Gender,79.71
10404,Austin,English,24,Female,JR88873,Dual M.Tech,Information Technology,Tier 1,7,1,2020,21,25,Married,3,SDE,MidSized,Design,15,Gender,74.9
13307,Bill,Hindi,25,Male,JR85289,B.Tech,Computer Science,Tier 3,6,2,2019,15,20,Married,3,EM,MidSized,Engineering,10,DegreeBranch,91.06
11934,Chas,Hindi,28,Male,JR85289,Dual MBA,Electrical,Tier 2,7,5,2016,25,33,Married,4,DS,Startup,Engineering,13,EmpScore,89.87
7254,Lonnie,Hindi,36,Male,JR88873,MS,Electrical,Tier 3,6,10,2011,27,31,Married,3,SSE,Startup,Design,7,HighestDegree,90.94
12091,Monroe,English,29,Female,JR85289,B.Tech,Computer Science,Tier 1,7,6,2015,12,18,Single,1,SSE,Startup,Design,14,DegreeBranch,75.58
12301,Byron,English,24,Male,JR79193,BCA,Computer Science,Tier 2,9,1,2020,30,35,Single,2,SDE,Startup,Customer Success,14,DegreeBranch,88.99
10469,Edd,English,33,Male,JR88879,B.Tech,Computer Science,Tier 1,6,10,2011,25,34,Married,3,DS,Startup,Engineering,8,YearsOfExperince,94.41
5187,Emery,Native,26,Male,JR87525,B.Tech,Computer Science,Tier 1,7,3,2018,15,21,Married,4,SDE,Startup,Design,4,DegreeBranch,82.15
4011,Grant,Hindi,31,Male,JR87525,B.Tech,Information Technology,Tier 3,6,8,2013,8,17,Married,2,SDE,Startup,Design,16,DegreeBranch,84.93
6550,Jerome,Hindi,36,Male,JR85289,M.Tech,Computer Science,Tier 2,9,10,2011,16,25,Married,4,SSE,Startup,Engineering,17,YearsOfExperince,84.91
18254,Max,Native,29,Male,JR85289,B.Tech,Electrical and Electronics,Tier 2,7,6,2015,18,24,Single,3,SSE,Startup,Design,7,,89.34
11780,Mose,English,34,Male,JR85289,B.Tech,Computer Science,Tier 3,9,11,2010,25,30,Married,4,SDE,Startup,Design,4,YearsOfExperince,91.71
18398,Steve,English,26,Male,JR88873,Dual M.Tech,Computer Science,Tier 1,9,3,2018,14,23,Married,3,SSE,MidSized,Engineering,20,DegreeBranch,94.34
19881,Gordon,Hindi,25,Male,JR85289,B.Tech,Artificial Intelligence,Tier 3,7,2,2019,10,15,Married,3,DS,Startup,Design,8,Ethinicity,92.08
5506,Abe,English,24,Female,JR85289,Dual M.Tech,Information Technology,Tier 2,8,1,2020,22,27,Married,5,SSE,MidSized,Engineering,14,Gender,83.27
18134,Pete,Hindi,27,Female,JR87525,BCA,Computer Science,Tier 1,7,4,2017,26,36,Married,4,EM,Startup,Customer Success,11,Gender,74.95
24332,Chris,English,29,Male,JR87525,B.Tech,Electrical,Tier 2,7,6,2015,14,18,Single,3,SDE,Startup,Design,19,,79.42
3433,Clark,English,30,Female,JR89890,MS,Electrical,Tier 2,9,4,2017,29,37,Married,2,SSE,Startup,Design,14,,68.21
21642,Gustave,English,28,Male,JR88873,Dual MBA,Electrical and Electronics,Tier 2,9,5,2016,15,19,Single,3,DA,Startup,Engineering,4,LatestDegreeCGPA,82.1
20518,Orville,English,38,Female,JR87525,M.Tech,Information Technology,Tier 3,7,12,2009,7,13,Single,3,SDE,Startup,Finance,6,Gender,91.5
21108,Lorenzo,English,42,Male,JR88654,PhD,Information Technology,Tier 3,8,12,2009,21,28,Married,4,DS,Startup,Engineering,12,YearsOfExperince,94.96
4963,Bruce,Hindi,33,Male,JR87525,B.Tech,Electronics,Tier 3,10,10,2011,30,37,Married,1,SDE,Startup,Engineering,13,,73.01
20306,Marcus,English,29,Male,JR87525,Dual MBA,Computer Science,Tier 1,8,6,2015,17,22,Married,4,SSE,Enterprise,Engineering,11,,50.18
2386,Preston,Native,28,Male,JR88879,Dual MBA,Information Technology,Tier 3,9,5,2016,23,28,Married,4,DS,MidSized,Design,9,DegreeBranch,87.31
10244,Bob,Hindi,31,Male,JR87525,Dual M.Tech,Electrical and Electronics,Tier 3,8,8,2013,24,29,Single,4,DS,Enterprise,Design,15,CurrentCompanyType,91.11
9408,Dock,Native,26,Female,JR85289,B.Tech,Computer Science,Tier 2,7,3,2018,18,28,Married,1,SDE,Startup,Customer Success,11,,69.3
11906,Donald,English,29,Female,JR87525,B.Tech,Information Technology,Tier 2,7,6,2015,22,26,Married,3,EM,Startup,Design,6,Gender,87.86
22453,Jackson,Hindi,34,Female,JR87525,B.Tech,Electrical and Electronics,Tier 1,9,11,2010,17,21,Married,4,SDE,MidSized,Engineering,12,YearsOfExperince,79
21682,Cecil,Hindi,33,Male,JR79193,BCA,Electrical,Tier 1,7,10,2011,30,35,Married,3,SDE,Startup,Engineering,11,Ethinicity,95.36
20562,Barney,English,32,Female,JR81165,Dual M.Tech,Computer Science,Tier 1,7,9,2012,30,39,Married,5,DS,Enterprise,Design,10,Gender,79.59
17487,Delbert,English,27,Male,JR85289,B.Tech,Artificial Intelligence,Tier 1,8,4,2017,15,24,Married,4,DS,Enterprise,Engineering,18,,56.23
9099,Edmond,English,38,Other,JR87525,M.Tech,Information Technology,Tier 1,5,12,2009,21,26,Single,1,EM,Enterprise,Design,20,YearsOfExperince,74.5
2786,Anderson,Native,30,Male,JR81165,Dual M.Tech,Artificial Intelligence,Tier 1,5,7,2014,27,31,Single,3,SDE,Startup,Engineering,4,,72.14
3357,Christian,English,27,Other,JR85289,Dual MBA,Artificial Intelligence,Tier 3,7,4,2017,8,15,Married,3,SDE,Startup,Engineering,13,,73.46
2334,Glenn,Hindi,28,Male,JR87525,BCA,Information Technology,Tier 2,8,5,2016,13,22,Married,3,DS,Startup,Product,16,DegreeBranch,91.52
22759,Jefferson,Hindi,33,Male,JR87525,M.Tech,Computer Science,Tier 2,6,7,2014,29,34,Single,3,SSE,Enterprise,Engineering,19,,48.79
11365,Luke,English,28,Female,JR88879,B.Tech,Computer Science,Tier 2,7,5,2016,18,24,Married,4,DS,Enterprise,Engineering,10,Gender,91.58
3687,Neal,Native,30,Female,JR81165,MS,Electrical,Tier 1,6,4,2017,25,30,Single,1,SSE,MidSized,Engineering,9,,73.33
18315,Burt,English,26,Male,JR85289,Dual MBA,Computer Science,Tier 1,7,3,2018,30,39,Single,3,EM,Enterprise,Customer Success,5,,42.02
15656,Ike,Hindi,30,Male,JR85289,MS,Electrical,Tier 2,7,4,2017,23,29,Married,4,SEM,Startup,Finance,16,HighestDegree,86.42
11332,Myron,Native,29,Female,JR85289,B.Tech,Electrical,Tier 2,7,6,2015,11,16,Married,5,BA,MidSized,Engineering,15,Gender,78.32
14814,Tony,English,36,Male,JR87525,M.Tech,Electrical,Tier 2,8,10,2011,8,13,Married,5,EM,Enterprise,Engineering,6,,37.06
21514,Conrad,Hindi,27,Female,JR88879,Dual MBA,Electrical,Tier 2,8,4,2017,25,31,Married,3,SDE,MidSized,Design,9,Gender,79.67
5968,Joel,English,28,Male,JR79193,BCA,Information Technology,Tier 2,7,5,2016,11,20,Married,3,DS,Startup,Product,20,DegreeBranch,93.09
21438,Matt,Native,27,Male,JR88879,MCA,Electronics,Tier 3,9,1,2020,14,18,Married,4,SSE,Startup,Engineering,11,EmpScore,83.98
19730,Riley,English,24,Other,JR85289,Dual M.Tech,Information Technology,Tier 1,6,1,2020,13,21,Married,4,DS,Enterprise,Design,8,,52.72
16179,Vincent,English,30,Male,JR87525,B.Tech,Computer Science,Tier 2,6,7,2014,30,39,Married,1,SDE,Enterprise,Engineering,8,,38.05
6778,Emory,English,31,Female,JR89890,B.Tech,Electrical,Tier 1,8,8,2013,7,13,Married,3,BA,Startup,Design,14,Gender,91.34
10896,Isaiah,Hindi,27,Female,JR85289,B.Tech,Computer Science,Tier 2,6,4,2017,12,17,Married,3,SSE,Startup,Design,6,Gender,84.86
22568,Nick,English,29,Female,JR87525,M.Tech,Information Technology,Tier 2,8,3,2018,19,25,Single,4,EM,Startup,Product,11,Gender,91.03
5987,Ezra,English,25,Male,JR87525,B.Tech,Electrical,Tier 3,6,2,2019,8,15,Married,5,SSE,MidSized,Engineering,11,EmpScore,94.77
12336,Green,Native,35,Female,JR87525,B.Tech,Computer Science,Tier 2,9,12,2009,9,16,Single,3,BA,Startup,Design,8,Gender,90.74
8838,Juan,Hindi,33,Male,JR85289,BCA,Electrical,Tier 2,7,10,2011,15,19,Married,3,SSE,MidSized,Design,15,YearsOfExperince,87.76
9163,Clifton,Hindi,25,Male,JR87525,BCA,Computer Science,Tier 2,7,2,2019,23,31,Single,3,SDE,Startup,Engineering,14,DegreeBranch,92.31
7416,Lucius,Hindi,32,Male,JR85289,B.Tech,Computer Science,Tier 3,7,9,2012,7,17,Single,3,DS,Startup,Design,20,DegreeBranch,83.22
18490,Porter,English,34,Male,JR85289,M.Tech,Information Technology,Tier 1,4,8,2013,6,11,Married,4,EM,MidSized,Design,7,DegreeBranch,87.28
7923,Arnold,English,42,Male,JR88654,PhD,Information Technology,Tier 1,9,12,2009,20,28,Married,3,DS,MidSized,Customer Success,16,YearsOfExperince,74.5
21925,Bud,English,30,Male,JR87525,B.Tech,Electrical,Tier 3,6,7,2014,29,37,Single,5,SDE,Enterprise,Engineering,20,CurrentCompanyType,95.5
21880,Jeremiah,Hindi,32,Male,JR87525,B.Tech,Information Technology,Tier 3,7,9,2012,19,28,Married,1,BA,Startup,Engineering,8,,69.7
19244,Taylor,Hindi,34,Male,JR81165,Dual M.Tech,Electrical,Tier 2,8,11,2010,15,23,Married,4,SDE,Enterprise,Product,6,CurrentCompanyType,66.38
22450,Forrest,Native,35,Female,JR87525,M.Tech,Information Technology,Tier 1,8,9,2012,9,18,Married,3,EM,MidSized,Finance,14,Gender,83.35
15115,Roland,Hindi,31,Male,JR88873,MS,Artificial Intelligence,Tier 1,7,5,2016,16,25,Married,4,SDE,Enterprise,Engineering,6,CurrentCompanyType,61.99
21041,Spencer,Hindi,25,Female,JR85289,BCA,Computer Science,Tier 3,8,2,2019,29,38,Single,5,SDE,Startup,Design,16,Gender,76.85
2021,Burton,English,36,Female,JR87525,MS,Electronics,Tier 2,9,10,2011,19,26,Married,5,BA,Enterprise,Design,5,YearsOfExperince,91.38
16825,Don,Hindi,26,Female,JR85289,Dual M.Tech,Artificial Intelligence,Tier 2,10,3,2018,24,29,Married,3,SDE,Startup,Product,15,LatestDegreeCGPA,66.44
18337,Emmet,English,27,Male,JR88873,M.Tech,Electronics,Tier 3,8,1,2020,29,38,Married,3,SDE,Startup,Design,8,,74.19
6199,Gustav,English,35,Female,JR85289,PhD,Electrical and Electronics,Tier 1,7,5,2016,29,35,Married,3,EM,Startup,Engineering,14,Gender,72.34
3809,Louie,Hindi,28,Male,JR88873,BCA,Computer Science,Tier 2,6,5,2016,28,38,Married,3,SDE,Enterprise,Engineering,13,CurrentCompanyType,65.57
7032,Morgan,English,35,Male,JR85289,MS,Electrical,Tier 2,8,9,2012,15,22,Single,3,SDE,Startup,Design,8,HighestDegree,71.16
21725,Ned,English,34,Female,JR85289,B.Tech,Computer Science,Tier 1,6,11,2010,30,34,Married,4,DS,Startup,Design,6,Gender,86.51
17162,Van,English,34,Female,JR79193,B.Tech,Computer Science,Tier 3,6,11,2010,24,31,Married,3,DS,Startup,Engineering,13,YearsOfExperince,71.97
15900,Ambrose,Native,33,Female,JR85289,MS,Artificial Intelligence,Tier 3,8,7,2014,27,34,Single,4,SDE,Enterprise,Design,9,CurrentCompanyType,65.52
15114,Chauncey,Native,31,Male,JR88879,MS,Information Technology,Tier 1,7,5,2016,14,21,Married,1,DE,MidSized,Engineering,15,HighestDegree,82.71
11383,Elisha,English,31,Male,JR85289,BCA,Computer Science,Tier 1,4,8,2013,14,22,Married,3,SDE,Enterprise,Engineering,5,DegreeBranch,72.14
6846,Ferdinand,Hindi,24,Female,JR87525,B.Tech,Information Technology,Tier 1,8,1,2020,11,21,Married,3,SEM,Startup,Product,5,Gender,81.68
10243,General,English,24,Male,JR70175,B.Tech,Electronics,Tier 1,6,1,2020,20,26,Single,2,EM,Startup,Engineering,4,,86.21
7895,Julian,English,27,Female,JR88879,M.Tech,Computer Science,Tier 2,7,1,2020,28,34,Married,4,EM,Startup,Product,11,,69.22
20727,Kenneth,Native,25,Female,JR87525,Dual M.Tech,Information Technology,Tier 2,8,2,2019,9,17,Married,3,DS,Startup,Customer Success,12,,67.01
15425,Mitchell,Hindi,25,Female,JR79193,Dual MBA,Computer Science,Tier 1,4,2,2019,19,25,Single,2,EM,Enterprise,Engineering,4,DegreeBranch,87.14
15297,Allie,English,28,Female,JR85289,B.Tech,Artificial Intelligence,Tier 2,8,5,2016,25,29,Single,4,SDE,Enterprise,Engineering,11,Gender,79.82
18858,Josh,English,26,Male,JR88873,BCA,Electronics,Tier 1,8,3,2018,12,20,Married,3,SDE,Enterprise,Engineering,15,,46.06
13109,Judson,English,37,Male,JR88879,M.Tech,Information Technology,Tier 3,7,11,2010,30,37,Married,2,SDE,Enterprise,Engineering,8,,35.54
20650,Lyman,English,25,Male,JR79193,B.Tech,Artificial Intelligence,Tier 3,7,2,2019,14,20,Married,1,EM,Startup,Customer Success,18,Ethinicity,87.63
3060,Napoleon,Hindi,28,Female,JR87525,Dual M.Tech,Computer Science,Tier 2,8,5,2016,30,39,Married,3,SSE,Enterprise,Engineering,4,Gender,84.37
12935,Pedro,Hindi,33,Male,JR85289,B.Tech,Information Technology,Tier 3,4,10,2011,29,34,Married,2,EM,Enterprise,Engineering,8,,36.01
20888,Berry,Hindi,35,Male,JR85289,B.Tech,Computer Science,Tier 2,9,12,2009,9,17,Married,2,SDE,MidSized,Engineering,15,DegreeBranch,74.11
12525,Dewitt,Native,33,Male,JR87525,PhD,Information Technology,Tier 1,8,3,2018,15,19,Single,3,EM,Enterprise,Engineering,10,,35.72
17650,Ervin,English,28,Male,JR87525,M.Tech,Electrical,Tier 3,6,2,2019,9,15,Married,1,BA,Enterprise,Design,16,,49.67
22994,Forest,English,35,Male,JR85289,Dual MBA,Computer Science,Tier 2,8,12,2009,10,19,Married,3,EM,Enterprise,Engineering,18,,37.64
3820,Lynn,English,32,Female,JR85289,B.Tech,Electrical,Tier 3,7,9,2012,17,25,Married,4,DE,Enterprise,Engineering,17,CurrentCompanyType,69.79
5025,Pink,English,29,Male,JR79193,B.Tech,Computer Science,Tier 2,8,6,2015,13,17,Married,5,SSE,Enterprise,Engineering,13,,44.71
21762,Ruben,English,38,Female,JR85289,PhD,Electronics,Tier 1,7,8,2013,13,18,Married,4,SDE,Enterprise,Engineering,14,Gender,93.38
14932,Sanford,Hindi,32,Female,JR87525,M.Tech,Information Technology,Tier 1,9,6,2015,28,36,Married,3,SSE,MidSized,Engineering,12,LatestDegreeCGPA,66.94
16533,Ward,Native,24,Male,JR85289,B.Tech,Artificial Intelligence,Tier 2,10,1,2020,10,15,Married,4,SSE,Startup,Engineering,12,EmpScore,93.78
7556,Douglas,English,25,Female,JR85289,Dual M.Tech,Computer Science,Tier 1,7,2,2019,20,30,Married,4,SDE,Enterprise,Engineering,7,Gender,85.85
23910,Ole,English,28,Male,JR87525,B.Tech,Electronics,Tier 1,9,5,2016,14,20,Married,4,SDE,Enterprise,Design,17,LatestDegreeCGPA,59.22
14492,Omer,English,30,Female,JR88873,BCA,Electrical,Tier 2,8,7,2014,10,15,Married,3,DS,MidSized,Customer Success,14,Gender,93.78
15911,Ulysses,Hindi,25,Male,JR85289,B.Tech,Electronics,Tier 2,5,2,2019,24,33,Married,2,EM,Enterprise,Engineering,19,,45.82
4221,Walker,English,37,Female,JR88879,MS,Computer Science,Tier 2,7,11,2010,28,34,Married,4,SDE,MidSized,Engineering,8,Gender,71.92
3939,Wilbert,Native,32,Male,JR85289,Dual MBA,Computer Science,Tier 3,6,9,2012,28,35,Single,3,SDE,MidSized,Design,12,DegreeBranch,76.94
12397,Adelbert,English,25,Male,JR88654,B.Tech,Computer Science,Tier 2,7,2,2019,18,23,Married,3,SDE,Enterprise,Finance,13,CurrentCompanyType,66.68
15982,Benjiman,English,24,Male,JR87525,BCA,Artificial Intelligence,Tier 1,8,1,2020,9,18,Married,3,SDE,Startup,Engineering,5,MartialStatus,84.22
17977,Ivan,Hindi,28,Male,JR88873,B.Tech,Electrical,Tier 1,6,5,2016,6,14,Married,3,DS,Startup,Product,6,,71.97
8160,Jonas,English,33,Male,JR79193,M.Tech,Information Technology,Tier 2,4,7,2014,20,27,Married,4,BA,MidSized,Design,7,DegreeBranch,89.71
18319,Major,English,29,Other,JR87525,B.Tech,Artificial Intelligence,Tier 1,8,6,2015,6,12,Married,3,SDE,MidSized,Engineering,15,,69.14
3851,Abner,Hindi,32,Female,JR85289,BCA,Information Technology,Tier 3,7,9,2012,18,28,Married,3,SSE,Startup,Design,14,Gender,80.18
6793,Archibald,Native,32,Female,JR85289,MS,Information Technology,Tier 2,6,6,2015,15,25,Married,2,SDE,MidSized,Design,7,DegreeBranch,73.31
12970,Caleb,Native,26,Male,JR79193,BCA,Computer Science,Tier 3,6,3,2018,8,16,Single,1,SSE,MidSized,Engineering,13,DegreeBranch,73.9
13736,Clint,English,26,Male,JR85289,B.Tech,Computer Science,Tier 3,5,3,2018,20,25,Married,3,BA,Enterprise,Product,6,CurrentCompanyType,68.43
10749,Dudley,Hindi,36,Female,JR85289,M.Tech,Artificial Intelligence,Tier 2,8,10,2011,8,18,Single,2,SSE,Startup,Finance,13,Ethinicity,77.71
4688,Granville,English,35,Male,JR87525,B.Tech,Computer Science,Tier 2,8,12,2009,26,32,Married,4,SSE,Startup,Design,8,DegreeBranch,87.22
8548,King,English,27,Male,JR81165,B.Tech,Information Technology,Tier 3,8,4,2017,18,22,Married,3,DS,Enterprise,Engineering,12,DegreeBranch,71.66
20549,Mary,Hindi,34,Male,JR85289,MS,Computer Science,Tier 2,7,8,2013,28,33,Single,5,SDE,Startup,Engineering,6,HighestDegree,89.6
5741,Merton,Hindi,27,Male,JR85289,BCA,Computer Science,Tier 2,9,4,2017,11,15,Married,5,BA,Startup,Engineering,13,DegreeBranch,84.54
7397,Antonio,Native,33,Male,JR85289,Dual M.Tech,Information Technology,Tier 2,4,10,2011,29,38,Married,4,DA,Startup,Engineering,9,DegreeBranch,94.72
